adam,7135,0.00031622776601683794,1e-08,1.0,0.23728813559322035,0.3333333333333333,0.3835616438356164,0.5
adam,7135,0.001,1e-08,1.0,0.4915254237288136,0.6904761904761905,0.6590909090909091,0.8169014084507042
adam,7135,0.0031622776601683794,1e-08,0.96875,0.5254237288135594,0.7380952380952381,0.6813186813186813,0.8378378378378379
adam,7135,0.01,1e-08,0.9393939393939394,0.5254237288135594,0.7380952380952381,0.673913043478261,0.8266666666666667
adam,7135,0.03162277660168379,1e-08,0.9428571428571428,0.559322033898305,0.7857142857142857,0.7021276595744681,0.8571428571428571
adam,7135,0.1,1e-08,0.9459459459459459,0.5932203389830508,0.8333333333333334,0.7291666666666666,0.8860759493670887
adam,7135,0.31622776601683794,1e-08,0.9047619047619048,0.6440677966101694,0.9047619047619048,0.7524752475247525,0.9047619047619048
adam,7135,1.0,1e-08,0.9111111111111111,0.6949152542372882,0.9761904761904762,0.7884615384615385,0.9425287356321839
adam,7135,3.1622776601683795,1e-08,0.9512195121951219,0.6610169491525424,0.9285714285714286,0.78,0.9397590361445782
adam,7135,10.0,1e-08,0.9523809523809523,0.6779661016949152,0.9523809523809523,0.7920792079207921,0.9523809523809523
adam,7135,31.622776601683793,1e-08,0.8444444444444444,0.6440677966101694,0.9047619047619048,0.7307692307692307,0.8735632183908046
adam,7135,100.0,1e-08,0.9512195121951219,0.6610169491525424,0.9285714285714286,0.78,0.9397590361445782
adam,7135,316.22776601683796,1e-08,0.9024390243902439,0.6271186440677966,0.8809523809523809,0.74,0.8915662650602411
adam,7135,1000.0,1e-08,0.9512195121951219,0.6610169491525424,0.9285714285714286,0.78,0.9397590361445782
adam,7135,0.00031622776601683794,3.162277660168379e-08,1.0,0.23728813559322035,0.3333333333333333,0.3835616438356164,0.5
adam,7135,0.001,3.162277660168379e-08,1.0,0.4745762711864407,0.6666666666666666,0.6436781609195402,0.8
adam,7135,0.0031622776601683794,3.162277660168379e-08,0.96875,0.5254237288135594,0.7380952380952381,0.6813186813186813,0.8378378378378379
adam,7135,0.01,3.162277660168379e-08,0.9393939393939394,0.5254237288135594,0.7380952380952381,0.673913043478261,0.8266666666666667
adam,7135,0.03162277660168379,3.162277660168379e-08,0.9428571428571428,0.559322033898305,0.7857142857142857,0.7021276595744681,0.8571428571428571
adam,7135,0.1,3.162277660168379e-08,0.918918918918919,0.576271186440678,0.8095238095238095,0.7083333333333333,0.860759493670886
adam,7135,0.31622776601683794,3.162277660168379e-08,0.9111111111111111,0.6949152542372882,0.9761904761904762,0.7884615384615385,0.9425287356321839
adam,7135,1.0,3.162277660168379e-08,0.9166666666666666,0.559322033898305,0.7857142857142857,0.6947368421052631,0.8461538461538461
adam,7135,3.1622776601683795,3.162277660168379e-08,0.8918918918918919,0.559322033898305,0.7857142857142857,0.6874999999999999,0.8354430379746834
adam,7135,10.0,3.162277660168379e-08,0.9743589743589743,0.6440677966101694,0.9047619047619048,0.7755102040816326,0.9382716049382716
adam,7135,31.622776601683793,3.162277660168379e-08,0.925,0.6271186440677966,0.8809523809523809,0.7474747474747475,0.9024390243902439
adam,7135,100.0,3.162277660168379e-08,0.8125,0.6610169491525424,0.9285714285714286,0.7289719626168225,0.8666666666666666
adam,7135,316.22776601683796,3.162277660168379e-08,0.9523809523809523,0.6779661016949152,0.9523809523809523,0.7920792079207921,0.9523809523809523
adam,7135,1000.0,3.162277660168379e-08,0.9512195121951219,0.6610169491525424,0.9285714285714286,0.78,0.9397590361445782
adam,7135,0.00031622776601683794,1e-07,1.0,0.23728813559322035,0.3333333333333333,0.3835616438356164,0.5
